"Day","Hour","Season","ExamPeriod","LowSalesPeriod","DrinksSold","Size.Mean","Content.Espresso","Content.Drip","Content.Water","Content.Tea","Content.Milk","Content.SpecialtyMilk","Content.Chocolate","Content.Seasonal","Content.Juice","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Trait.Froth","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
2017-08-20,14,"Summer",FALSE,TRUE,18,266,15,2,0,1,11,2,3,0,0,6,1,2,17,25,16.4,58,27,101.08,FALSE,FALSE,FALSE,FALSE
2017-08-20,15,"Summer",FALSE,TRUE,17,263,8,4,3,3,8,1,2,0,0,5,2,4,15,25.8,16.5,56,27,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-20,16,"Summer",FALSE,TRUE,5,331,0,1,1,1,3,0,0,0,0,1,1,1,4,25.7,16,54,33,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-20,17,"Summer",FALSE,TRUE,6,276,5,1,1,0,1,3,0,0,0,1,0,1,3,25.2,17,60,25,101.08,FALSE,FALSE,FALSE,FALSE
2017-08-20,8,"Summer",FALSE,TRUE,5,237,4,1,0,0,3,1,0,0,0,0,0,1,5,19.4,15.1,76,21,101.06,TRUE,FALSE,FALSE,FALSE
2017-08-20,9,"Summer",FALSE,TRUE,19,269,15,2,3,2,11,3,0,0,0,1,0,2,16,20.7,15.1,70,19,101.06,TRUE,FALSE,FALSE,FALSE
2017-08-21,10,"Summer",FALSE,TRUE,17,292,13,3,4,1,11,0,0,0,0,1,0,3,16,24.6,19.5,73,19,101.37,FALSE,FALSE,FALSE,FALSE
2017-08-21,11,"Summer",FALSE,TRUE,12,286,6,2,1,3,9,0,0,0,0,3,2,2,9,25.7,18.9,66,21,101.35,FALSE,FALSE,FALSE,FALSE
2017-08-21,15,"Summer",FALSE,TRUE,1,237,0,1,0,0,0,0,0,0,0,1,0,1,1,27.9,18.1,55,22,101.12,TRUE,FALSE,FALSE,FALSE
2017-08-21,16,"Summer",FALSE,TRUE,7,253,1,1,5,5,2,0,0,0,0,4,0,1,7,27.9,18,54,24,101.06,TRUE,FALSE,FALSE,FALSE
2017-08-21,17,"Summer",FALSE,TRUE,2,355,2,0,0,0,1,1,0,0,0,2,0,0,2,27.5,18.2,56,21,101.05,TRUE,FALSE,FALSE,FALSE
2017-08-21,18,"Summer",FALSE,TRUE,5,308,2,1,0,2,3,1,1,0,0,1,2,1,3,26.6,18.6,61,17,101.06,TRUE,FALSE,FALSE,FALSE
2017-08-21,6,"Summer",FALSE,TRUE,1,237,0,0,0,0,1,0,0,0,0,0,0,0,1,19.4,17.6,90,15,101.42,TRUE,FALSE,FALSE,FALSE
2017-08-21,7,"Summer",FALSE,TRUE,9,283,7,1,2,0,5,1,0,0,1,1,0,1,9,20.7,18.4,87,13,101.41,FALSE,FALSE,FALSE,FALSE
2017-08-21,8,"Summer",FALSE,TRUE,6,315,5,0,0,1,5,1,1,0,0,0,1,0,4,22.2,18.8,80,15,101.41,FALSE,FALSE,FALSE,FALSE
2017-08-21,9,"Summer",FALSE,TRUE,20,274,12,4,6,4,6,3,0,0,0,3,1,4,20,23.4,18.8,75,21,101.38,FALSE,FALSE,FALSE,FALSE
2017-08-22,10,"Summer",FALSE,TRUE,16,274,8,6,3,2,7,0,0,0,0,2,1,6,13,23.8,19.2,75,27,100.34,FALSE,FALSE,FALSE,FALSE
2017-08-22,11,"Summer",FALSE,TRUE,10,319,8,2,1,0,7,0,1,0,0,1,0,2,9,23.9,19.2,74,23,100.25,FALSE,FALSE,TRUE,FALSE
2017-08-22,12,"Summer",FALSE,TRUE,20,313,14,5,6,1,7,3,4,0,0,1,0,5,20,22.8,21.1,90,12,100.13,FALSE,FALSE,TRUE,FALSE
2017-08-22,13,"Summer",FALSE,TRUE,22,296,15,6,1,1,13,2,4,0,0,5,1,6,17,26.6,22,76,19,99.92,FALSE,FALSE,FALSE,FALSE
2017-08-22,14,"Summer",FALSE,TRUE,12,325,7,2,4,3,6,0,0,0,0,3,0,2,10,24.3,20.2,77,57,100.02,FALSE,FALSE,TRUE,FALSE
2017-08-22,15,"Summer",FALSE,TRUE,8,211,5,2,2,1,3,0,0,0,0,2,0,2,7,23.2,21.3,89,29,99.8,FALSE,FALSE,TRUE,FALSE
2017-08-22,16,"Summer",FALSE,TRUE,17,294,8,0,5,5,10,0,2,0,0,3,4,0,12,23.2,21.2,88,27,99.68,FALSE,FALSE,TRUE,FALSE
2017-08-22,17,"Summer",FALSE,TRUE,11,296,3,1,5,5,4,0,0,0,1,5,0,1,10,23.5,20.8,85,26,99.56,FALSE,FALSE,TRUE,FALSE
2017-08-22,18,"Summer",FALSE,TRUE,1,237,0,0,1,1,0,0,0,0,0,1,0,0,1,21.9,19.8,88,48,99.59,FALSE,FALSE,TRUE,FALSE
2017-08-22,7,"Summer",FALSE,TRUE,3,208,3,0,0,0,2,0,0,0,0,1,0,1,3,22,18.9,82,14,100.76,FALSE,FALSE,FALSE,FALSE
2017-08-22,8,"Summer",FALSE,TRUE,20,263,17,1,3,2,12,5,0,0,0,1,0,1,17,23.6,19.6,78,18,100.55,FALSE,FALSE,FALSE,FALSE
2017-08-22,9,"Summer",FALSE,TRUE,16,303,11,5,1,1,10,1,0,0,0,1,1,6,16,24,20.1,79,18,100.49,FALSE,FALSE,FALSE,FALSE
2017-08-23,10,"Summer",FALSE,TRUE,10,248,9,0,2,1,7,1,2,0,0,0,1,0,10,19.7,12.2,61,29,100.22,FALSE,FALSE,FALSE,FALSE
2017-08-23,11,"Summer",FALSE,TRUE,13,246,10,2,2,1,4,4,1,0,0,2,0,3,12,19.8,11.9,60,26,100.24,FALSE,FALSE,FALSE,FALSE
2017-08-23,12,"Summer",FALSE,TRUE,10,225,5,1,1,2,5,1,1,0,0,2,2,1,8,21.4,12,55,33,100.22,FALSE,FALSE,FALSE,FALSE
2017-08-23,13,"Summer",FALSE,TRUE,16,296,11,3,2,2,10,2,4,0,0,3,3,3,14,21.3,10.9,51,34,100.26,FALSE,FALSE,FALSE,FALSE
2017-08-23,14,"Summer",FALSE,TRUE,11,277,9,1,1,1,7,1,0,0,0,3,1,1,9,21.9,12.2,54,31,100.27,FALSE,FALSE,FALSE,FALSE
2017-08-23,15,"Summer",FALSE,TRUE,10,272,4,1,1,4,4,3,1,0,0,1,3,1,7,22.4,13.3,56,19,100.26,FALSE,FALSE,FALSE,FALSE
2017-08-23,16,"Summer",FALSE,TRUE,7,270,1,2,0,3,3,2,1,0,0,1,4,2,3,22.3,12.4,53,28,100.26,FALSE,FALSE,FALSE,FALSE
2017-08-23,17,"Summer",FALSE,TRUE,5,308,2,1,1,2,3,1,1,0,0,0,2,1,3,21.3,12.2,56,18,100.27,FALSE,FALSE,FALSE,FALSE
2017-08-23,18,"Summer",FALSE,TRUE,6,296,4,0,3,1,3,0,1,0,0,2,0,0,5,20.4,13.7,65,26,100.32,FALSE,FALSE,FALSE,FALSE
2017-08-23,6,"Summer",FALSE,TRUE,1,355,1,0,0,0,0,1,0,0,0,0,0,0,1,17,14.5,85,27,100.03,FALSE,FALSE,FALSE,FALSE
2017-08-23,7,"Summer",FALSE,TRUE,4,325,2,1,0,1,3,0,0,0,0,0,1,1,3,17.4,14,80,31,100.08,TRUE,FALSE,FALSE,FALSE
2017-08-23,8,"Summer",FALSE,TRUE,17,252,14,0,1,1,13,2,2,0,0,0,2,0,15,17.9,13.4,75,32,100.12,TRUE,FALSE,FALSE,FALSE
2017-08-23,9,"Summer",FALSE,TRUE,17,280,11,4,3,2,7,3,0,0,0,0,1,4,16,18.8,12.6,67,36,100.19,TRUE,FALSE,FALSE,FALSE
2017-08-24,10,"Summer",FALSE,TRUE,16,362,8,4,4,4,9,0,2,0,0,0,1,4,14,19.1,11.5,61,19,100.91,FALSE,FALSE,FALSE,FALSE
2017-08-24,11,"Summer",FALSE,TRUE,20,293,17,0,7,3,10,3,3,0,0,3,0,0,19,18.4,11.6,64,23,100.91,FALSE,FALSE,FALSE,FALSE
2017-08-24,12,"Summer",FALSE,TRUE,17,292,12,3,3,2,8,3,1,0,0,2,0,3,17,20.4,11.4,56,21,100.88,FALSE,FALSE,FALSE,FALSE
2017-08-24,13,"Summer",FALSE,TRUE,20,284,13,3,5,4,5,7,0,0,1,5,2,3,17,20.1,9.5,50,22,100.92,TRUE,FALSE,FALSE,FALSE
2017-08-24,14,"Summer",FALSE,TRUE,10,308,7,1,1,2,6,2,1,0,0,0,1,1,6,19.9,8.9,49,9,100.95,TRUE,FALSE,FALSE,FALSE
2017-08-24,15,"Summer",FALSE,TRUE,20,278,14,2,8,4,11,1,0,0,0,2,2,2,16,21,9.3,47,18,100.97,TRUE,FALSE,FALSE,FALSE
2017-08-24,16,"Summer",FALSE,TRUE,4,296,2,1,0,1,2,1,0,0,0,1,1,1,3,20.4,9.2,48,18,100.99,TRUE,FALSE,FALSE,FALSE
2017-08-24,17,"Summer",FALSE,TRUE,7,355,3,1,4,3,2,0,0,0,0,1,0,1,7,20.3,8.4,46,19,101.03,TRUE,FALSE,FALSE,FALSE
2017-08-24,18,"Summer",FALSE,TRUE,2,296,1,0,0,0,2,0,0,0,0,1,0,0,2,18.2,9.7,57,19,101.09,TRUE,FALSE,FALSE,FALSE
2017-08-24,7,"Summer",FALSE,TRUE,14,250,11,2,1,0,8,1,1,0,0,0,1,2,12,16,12.3,78,14,100.77,TRUE,FALSE,FALSE,FALSE
2017-08-24,8,"Summer",FALSE,TRUE,15,292,12,2,2,2,10,2,0,0,0,1,1,2,14,16.8,11.7,72,15,100.83,TRUE,FALSE,FALSE,FALSE
2017-08-24,9,"Summer",FALSE,TRUE,30,292,24,3,4,1,16,5,1,0,1,2,1,3,27,17.2,11.5,69,16,100.88,TRUE,FALSE,FALSE,FALSE
2017-08-25,10,"Summer",FALSE,TRUE,15,339,12,2,4,2,6,4,0,0,0,0,0,3,14,18.3,9,54,16,101.58,FALSE,FALSE,FALSE,FALSE
2017-08-25,11,"Summer",FALSE,TRUE,7,304,4,1,1,2,3,2,1,0,0,1,0,1,7,19.5,9.6,52,19,101.55,FALSE,FALSE,FALSE,FALSE
2017-08-25,12,"Summer",FALSE,TRUE,25,301,22,3,3,1,13,5,1,0,0,2,1,3,24,20.6,7.8,43,17,101.53,FALSE,FALSE,FALSE,FALSE
2017-08-25,13,"Summer",FALSE,TRUE,17,273,9,4,2,3,10,0,2,0,0,6,3,4,15,20.3,7.8,44,10,101.53,TRUE,FALSE,FALSE,FALSE
2017-08-25,14,"Summer",FALSE,TRUE,15,270,10,4,2,1,8,1,1,0,0,2,0,4,13,20.8,7.9,43,14,101.5,TRUE,FALSE,FALSE,FALSE
2017-08-25,15,"Summer",FALSE,TRUE,5,260,4,1,1,1,2,2,0,0,0,1,1,1,5,20.9,9.2,47,14,101.5,TRUE,FALSE,FALSE,FALSE
2017-08-25,16,"Summer",FALSE,TRUE,3,217,2,0,0,0,2,1,0,0,0,0,0,0,2,20.6,8.2,44,27,101.52,TRUE,FALSE,FALSE,FALSE
2017-08-25,17,"Summer",FALSE,TRUE,3,158,3,0,0,0,3,0,1,0,0,0,0,0,3,20,8.9,48,18,101.57,TRUE,FALSE,FALSE,FALSE
2017-08-25,18,"Summer",FALSE,TRUE,2,177,2,0,1,0,1,0,0,0,0,0,0,0,2,19.2,8.4,49,17,101.61,TRUE,FALSE,FALSE,FALSE
2017-08-25,7,"Summer",FALSE,TRUE,14,270,10,3,1,0,8,2,0,0,0,0,0,3,12,13.9,9.9,76,9,101.56,TRUE,FALSE,FALSE,FALSE
2017-08-25,8,"Summer",FALSE,TRUE,22,306,16,3,5,3,12,3,1,0,0,0,2,3,20,15.1,9.6,69,10,101.59,TRUE,FALSE,FALSE,FALSE
2017-08-25,9,"Summer",FALSE,TRUE,15,257,12,1,3,1,7,2,0,0,0,0,0,1,13,16.8,10,64,8,101.6,TRUE,FALSE,FALSE,FALSE
2017-08-26,10,"Summer",FALSE,TRUE,23,319,18,2,7,3,13,2,0,0,0,0,1,2,19,18.4,8,50,4,102.1,TRUE,FALSE,FALSE,FALSE
2017-08-26,11,"Summer",FALSE,TRUE,20,272,15,0,4,3,14,1,1,0,0,4,0,0,17,19.6,6.3,42,10,102.09,TRUE,FALSE,FALSE,FALSE
2017-08-26,12,"Summer",FALSE,TRUE,17,320,11,2,3,2,8,4,1,0,0,1,3,2,14,20.1,8.4,46,13,102.07,TRUE,FALSE,FALSE,FALSE
2017-08-26,13,"Summer",FALSE,TRUE,9,293,6,2,2,1,4,0,0,0,0,0,0,2,7,19.5,8.1,47,5,102.06,FALSE,FALSE,FALSE,FALSE
2017-08-26,14,"Summer",FALSE,TRUE,19,293,13,1,1,5,14,3,1,0,0,1,6,1,14,19.9,8,46,10,102.02,FALSE,FALSE,FALSE,FALSE
2017-08-26,15,"Summer",FALSE,TRUE,14,304,10,0,3,3,10,2,3,0,0,0,1,0,8,20.9,8.9,46,8,101.99,FALSE,FALSE,FALSE,FALSE
2017-08-26,16,"Summer",FALSE,TRUE,5,260,2,2,2,0,2,0,0,0,0,1,0,2,5,19.8,8.2,47,7,102,FALSE,FALSE,FALSE,FALSE
2017-08-26,17,"Summer",FALSE,TRUE,2,177,2,0,0,0,2,0,0,0,0,0,0,0,2,20.2,8.1,45,5,102.02,FALSE,FALSE,FALSE,FALSE
2017-08-26,8,"Summer",FALSE,TRUE,11,256,6,3,0,1,5,1,1,0,1,2,1,3,9,15.1,8,62,7,102.08,TRUE,FALSE,FALSE,FALSE
2017-08-26,9,"Summer",FALSE,TRUE,20,269,14,2,3,3,14,0,1,0,1,1,3,2,13,17,8,55,5,102.11,TRUE,FALSE,FALSE,FALSE
2017-08-27,10,"Summer",FALSE,TRUE,21,278,13,1,3,5,12,2,1,0,2,3,5,1,17,19.7,9.9,53,4,102.31,TRUE,FALSE,FALSE,FALSE
2017-08-27,11,"Summer",FALSE,TRUE,18,283,11,4,1,3,10,3,1,0,0,3,2,5,15,20.6,10.5,52,9,102.3,TRUE,FALSE,FALSE,FALSE
2017-08-27,12,"Summer",FALSE,TRUE,17,271,14,2,2,1,11,2,0,0,0,1,0,2,14,20.4,10.1,51,9,102.26,TRUE,FALSE,FALSE,FALSE
2017-08-27,13,"Summer",FALSE,TRUE,12,256,7,0,4,4,7,0,1,0,0,3,2,0,9,20.6,7.4,42,9,102.23,TRUE,FALSE,FALSE,FALSE
2017-08-27,14,"Summer",FALSE,TRUE,23,298,15,2,3,9,13,5,1,0,0,3,5,2,22,22.4,9,42,11,102.17,TRUE,FALSE,FALSE,FALSE
2017-08-27,15,"Summer",FALSE,TRUE,24,247,13,5,2,4,12,3,2,0,0,6,2,5,20,22.7,8.8,41,16,102.14,TRUE,FALSE,FALSE,FALSE
2017-08-27,16,"Summer",FALSE,TRUE,7,270,4,1,4,3,2,0,0,0,0,3,1,1,7,21.4,8.6,43,4,102.13,TRUE,FALSE,FALSE,FALSE
2017-08-27,17,"Summer",FALSE,TRUE,5,284,2,1,1,2,2,0,0,0,0,2,0,1,3,21.2,7.6,41,1,102.11,TRUE,FALSE,FALSE,FALSE
2017-08-27,7,"Summer",FALSE,TRUE,1,118,1,0,1,0,0,0,0,0,0,0,0,0,1,13.8,10,78,8,102.3,TRUE,FALSE,FALSE,FALSE
2017-08-27,8,"Summer",FALSE,TRUE,8,344,5,1,4,2,2,1,0,0,0,0,0,1,8,16.2,10.4,68,3,102.3,TRUE,FALSE,FALSE,FALSE
2017-08-27,9,"Summer",FALSE,TRUE,18,296,14,2,0,1,13,3,1,0,0,1,1,2,17,18.1,10,59,4,102.33,TRUE,FALSE,FALSE,FALSE
2017-08-28,10,"Summer",FALSE,TRUE,28,284,13,3,7,6,11,6,1,0,0,5,1,3,24,20.8,10.2,50,6,102.34,TRUE,FALSE,FALSE,FALSE
2017-08-28,11,"Summer",FALSE,TRUE,17,265,14,0,2,1,13,0,1,0,1,1,1,0,14,22.2,10.6,47,9,102.31,TRUE,FALSE,FALSE,FALSE
2017-08-28,12,"Summer",FALSE,TRUE,15,308,9,4,0,2,7,2,1,0,0,5,0,4,15,23.2,9.7,42,14,102.26,TRUE,FALSE,FALSE,FALSE
2017-08-28,13,"Summer",FALSE,TRUE,21,283,16,2,6,4,11,2,0,0,0,2,1,2,19,23.4,9.6,41,11,102.21,TRUE,FALSE,FALSE,FALSE
2017-08-28,14,"Summer",FALSE,TRUE,10,296,8,0,1,2,6,3,1,0,0,1,0,0,8,23.7,9.8,41,15,102.14,TRUE,FALSE,FALSE,FALSE
2017-08-28,15,"Summer",FALSE,TRUE,11,261,5,1,3,4,3,1,0,0,0,3,2,1,9,23.8,9.6,40,15,102.1,TRUE,FALSE,FALSE,FALSE
2017-08-28,16,"Summer",FALSE,TRUE,8,311,6,0,1,2,6,0,0,0,0,2,1,0,7,23.6,9.3,40,19,102.08,TRUE,FALSE,FALSE,FALSE
2017-08-28,17,"Summer",FALSE,TRUE,5,243,3,0,1,2,3,0,0,0,0,2,1,0,5,23,9.2,41,14,102.07,TRUE,FALSE,FALSE,FALSE
2017-08-28,18,"Summer",FALSE,TRUE,6,169,3,2,0,0,2,0,1,0,0,0,1,2,5,21.7,9.6,45,13,102.06,TRUE,FALSE,FALSE,FALSE
2017-08-28,7,"Summer",FALSE,TRUE,10,308,7,1,2,1,6,2,2,0,0,0,1,1,9,14.2,11.2,82,13,102.33,TRUE,FALSE,FALSE,FALSE
2017-08-28,8,"Summer",FALSE,TRUE,20,290,13,3,2,3,14,2,1,0,0,1,3,3,18,16.9,11.3,69,10,102.35,TRUE,FALSE,FALSE,FALSE
2017-08-28,9,"Summer",FALSE,TRUE,19,322,9,6,3,3,9,0,0,0,0,1,1,6,17,19.3,11,58,7,102.36,TRUE,FALSE,FALSE,FALSE
2017-08-29,10,"Summer",FALSE,TRUE,19,241,14,1,7,4,10,2,1,0,0,2,0,1,15,22,12.9,56,4,102.03,FALSE,FALSE,FALSE,FALSE
2017-08-29,11,"Summer",FALSE,TRUE,4,266,4,0,0,0,3,1,1,0,0,0,0,0,4,23.4,12.2,49,8,101.96,FALSE,FALSE,FALSE,FALSE
2017-08-29,12,"Summer",FALSE,TRUE,16,314,8,2,3,5,8,3,1,0,0,3,2,2,13,23.8,11.9,47,10,101.87,FALSE,FALSE,FALSE,FALSE
2017-08-29,13,"Summer",FALSE,TRUE,19,282,8,4,5,5,6,3,0,0,0,8,1,4,17,23.2,9.8,42,12,101.83,FALSE,FALSE,FALSE,FALSE
2017-08-29,14,"Summer",FALSE,TRUE,19,276,12,0,2,6,10,6,3,0,0,1,2,0,16,22.7,8.9,41,14,101.78,FALSE,FALSE,FALSE,FALSE
2017-08-29,15,"Summer",FALSE,TRUE,14,279,3,2,3,0,5,3,5,0,0,4,4,2,10,22.9,8.3,39,14,101.72,FALSE,FALSE,FALSE,FALSE
2017-08-29,16,"Summer",FALSE,TRUE,15,308,8,1,5,5,8,1,1,0,0,4,0,1,14,22.7,8.9,41,20,101.67,FALSE,FALSE,FALSE,FALSE
2017-08-29,17,"Summer",FALSE,TRUE,10,296,6,2,0,0,3,5,3,0,0,1,2,2,7,21.5,10.1,48,17,101.64,FALSE,FALSE,FALSE,FALSE
2017-08-29,18,"Summer",FALSE,TRUE,1,237,1,0,0,0,1,0,0,0,0,0,0,0,0,20.9,10.1,50,18,101.59,FALSE,FALSE,FALSE,FALSE
2017-08-29,7,"Summer",FALSE,TRUE,4,266,4,1,0,0,3,0,0,0,0,0,0,1,4,17.8,13.4,75,3,102.11,FALSE,FALSE,FALSE,FALSE
2017-08-29,8,"Summer",FALSE,TRUE,24,265,20,1,5,2,16,2,2,0,0,2,1,1,22,19,13.4,70,4,102.09,FALSE,FALSE,FALSE,FALSE
2017-08-29,9,"Summer",FALSE,TRUE,29,318,20,4,8,3,15,4,0,0,0,1,2,5,26,20.9,13.5,62,3,102.07,FALSE,FALSE,FALSE,FALSE
2017-08-30,10,"Summer",FALSE,TRUE,16,318,11,3,1,0,12,0,0,0,0,2,0,3,16,19,11.9,63,2,101.11,TRUE,FALSE,FALSE,FALSE
2017-08-30,11,"Summer",FALSE,TRUE,19,318,14,1,3,4,9,5,2,0,0,8,1,1,17,19.7,11.9,60,12,101.11,TRUE,FALSE,FALSE,FALSE
2017-08-30,12,"Summer",FALSE,TRUE,12,301,8,0,3,4,6,3,0,0,0,2,1,0,7,21.4,11.2,52,13,101.02,TRUE,FALSE,FALSE,FALSE
2017-08-30,13,"Summer",FALSE,TRUE,10,296,6,2,3,2,4,2,1,0,0,3,2,2,8,22.1,11.7,51,14,100.97,TRUE,FALSE,FALSE,FALSE
2017-08-30,14,"Summer",FALSE,TRUE,18,296,11,1,2,4,10,5,1,0,0,4,2,2,13,22.4,9.6,44,9,100.89,TRUE,FALSE,FALSE,FALSE
2017-08-30,15,"Summer",FALSE,TRUE,13,255,10,3,5,1,5,0,0,0,0,4,0,3,13,23,11.3,47,14,100.84,TRUE,FALSE,FALSE,FALSE
2017-08-30,16,"Summer",FALSE,TRUE,15,286,11,1,0,4,11,1,2,0,0,1,3,1,13,22.8,12.2,51,21,100.8,TRUE,FALSE,FALSE,FALSE
2017-08-30,17,"Summer",FALSE,TRUE,7,270,5,1,1,2,4,1,0,0,0,3,1,1,7,22.5,12.1,51,16,100.76,TRUE,FALSE,FALSE,FALSE
2017-08-30,7,"Summer",FALSE,TRUE,6,315,5,1,0,1,3,2,0,0,0,0,1,1,5,15.2,11.3,77,4,101.21,TRUE,FALSE,FALSE,FALSE
2017-08-30,8,"Summer",FALSE,TRUE,27,289,20,4,4,1,19,2,3,0,0,1,3,4,23,17,11.8,71,2,101.17,TRUE,FALSE,FALSE,FALSE
2017-08-30,9,"Summer",FALSE,TRUE,21,272,19,1,5,1,11,4,1,0,0,1,1,5,20,18.2,12.5,69,8,101.16,TRUE,FALSE,FALSE,FALSE
2017-08-31,10,"Summer",FALSE,TRUE,17,292,14,1,4,2,12,3,0,0,0,1,1,1,14,17.9,10.9,63,21,100.93,FALSE,FALSE,FALSE,FALSE
2017-08-31,11,"Summer",FALSE,TRUE,13,237,12,1,3,0,8,2,0,0,0,0,0,2,11,17.8,10.5,62,25,100.92,FALSE,FALSE,FALSE,FALSE
2017-08-31,12,"Summer",FALSE,TRUE,12,315,7,3,4,3,4,3,0,0,0,2,1,3,12,18.2,9.1,55,20,100.95,FALSE,FALSE,FALSE,FALSE
2017-08-31,13,"Summer",FALSE,TRUE,17,264,7,4,4,4,7,2,1,0,0,2,2,4,14,18,8.1,52,28,100.97,FALSE,FALSE,FALSE,FALSE
2017-08-31,14,"Summer",FALSE,TRUE,16,303,6,3,3,5,7,2,1,0,0,3,2,3,12,16.8,6.8,52,30,101,FALSE,FALSE,FALSE,FALSE
2017-08-31,15,"Summer",FALSE,TRUE,12,276,9,1,1,3,9,1,1,0,0,2,1,1,10,16.1,5.8,50,24,101.03,FALSE,FALSE,FALSE,FALSE
2017-08-31,16,"Summer",FALSE,TRUE,7,313,4,2,0,0,4,0,0,0,1,1,0,2,6,16,5.7,50,24,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-31,17,"Summer",FALSE,TRUE,4,384,2,0,2,2,2,0,0,0,0,0,0,0,4,15.4,4.3,47,20,101.09,FALSE,FALSE,FALSE,FALSE
2017-08-31,18,"Summer",FALSE,TRUE,2,414,0,0,1,2,1,0,0,0,0,1,1,0,2,14.4,3.4,47,28,101.12,FALSE,FALSE,FALSE,FALSE
2017-08-31,7,"Summer",FALSE,TRUE,6,335,6,0,1,0,5,0,1,0,0,0,0,0,5,15.4,12.5,83,14,100.79,FALSE,FALSE,FALSE,FALSE
2017-08-31,8,"Summer",FALSE,TRUE,12,306,10,1,3,1,7,3,0,0,0,0,1,1,10,16,10.4,69,23,100.87,FALSE,FALSE,FALSE,FALSE
2017-08-31,9,"Summer",FALSE,TRUE,27,275,19,3,6,4,16,2,1,0,0,0,1,3,23,17.2,10.4,64,14,100.92,FALSE,FALSE,FALSE,FALSE
2017-09-01,10,"Fall",FALSE,FALSE,23,291,18,1,2,3,17,2,2,0,1,2,2,1,18,12.5,3.3,53,30,101.51,FALSE,FALSE,FALSE,FALSE
2017-09-01,11,"Fall",FALSE,FALSE,10,272,7,1,0,4,9,0,1,0,0,0,4,2,7,13.9,2.6,46,20,101.49,FALSE,FALSE,FALSE,FALSE
2017-09-01,12,"Fall",FALSE,FALSE,15,286,13,0,3,3,9,3,1,0,0,0,2,0,15,15.2,2.9,43,24,101.44,FALSE,FALSE,FALSE,FALSE
2017-09-01,13,"Fall",FALSE,FALSE,20,319,12,2,4,5,13,1,1,0,0,3,2,2,18,15.9,2.5,40,26,101.43,FALSE,FALSE,FALSE,FALSE
2017-09-01,14,"Fall",FALSE,FALSE,12,266,5,2,3,4,3,4,2,0,0,1,4,2,9,15.8,2.1,39,26,101.44,FALSE,FALSE,FALSE,FALSE
2017-09-01,15,"Fall",FALSE,FALSE,15,268,12,0,2,2,10,3,1,0,0,0,3,0,8,17.1,2.4,37,29,101.45,FALSE,FALSE,FALSE,FALSE
2017-09-01,16,"Fall",FALSE,FALSE,12,239,7,0,3,2,6,1,2,0,0,2,2,0,10,17.2,2.4,37,25,101.46,FALSE,FALSE,FALSE,FALSE
2017-09-01,17,"Fall",FALSE,FALSE,11,312,6,0,3,2,8,0,2,0,2,3,3,0,8,16.7,3.1,40,13,101.49,FALSE,FALSE,FALSE,FALSE
2017-09-01,18,"Fall",FALSE,FALSE,2,296,1,1,0,0,1,0,0,0,0,1,0,1,2,15.7,3.1,43,18,101.52,FALSE,FALSE,FALSE,FALSE
2017-09-01,7,"Fall",FALSE,FALSE,12,315,12,0,2,0,10,0,0,0,0,0,0,1,11,9,4.2,72,25,101.46,TRUE,FALSE,FALSE,FALSE
2017-09-01,8,"Fall",FALSE,FALSE,14,304,9,2,5,2,6,1,1,0,0,1,2,2,10,10,4.5,68,23,101.5,TRUE,FALSE,FALSE,FALSE
2017-09-01,9,"Fall",FALSE,FALSE,31,310,19,5,4,5,19,3,2,0,0,0,3,5,27,11.8,4.2,60,29,101.51,TRUE,FALSE,FALSE,FALSE
2017-09-02,10,"Fall",FALSE,FALSE,21,276,16,3,5,0,11,1,1,0,0,2,1,3,17,16.6,5.9,49,5,101.95,TRUE,FALSE,FALSE,FALSE
2017-09-02,11,"Fall",FALSE,FALSE,27,307,22,1,7,2,15,5,1,0,0,1,1,1,26,17.7,6.6,48,10,101.92,TRUE,FALSE,FALSE,FALSE
2017-09-02,12,"Fall",FALSE,FALSE,12,340,4,2,3,4,5,1,0,0,1,1,1,2,11,17.9,4.9,42,5,101.87,TRUE,FALSE,FALSE,FALSE
2017-09-02,13,"Fall",FALSE,FALSE,17,282,14,1,5,1,8,2,0,0,1,2,0,1,15,19.1,5.2,40,14,101.82,TRUE,FALSE,FALSE,FALSE
2017-09-02,14,"Fall",FALSE,FALSE,22,290,14,1,2,5,11,5,1,0,0,4,4,1,17,19.4,5,39,5,101.76,TRUE,FALSE,FALSE,FALSE
2017-09-02,15,"Fall",FALSE,FALSE,17,285,8,1,0,3,12,1,2,0,0,4,3,1,11,19.9,5.3,38,9,101.7,TRUE,FALSE,FALSE,FALSE
2017-09-02,16,"Fall",FALSE,FALSE,6,276,4,1,1,1,3,0,0,0,0,3,0,1,5,20.1,6.4,40,8,101.66,TRUE,FALSE,FALSE,FALSE
2017-09-02,8,"Fall",FALSE,FALSE,12,311,11,0,1,0,10,1,0,0,1,1,0,1,12,12.7,7.8,72,4,101.97,TRUE,FALSE,FALSE,FALSE
2017-09-02,9,"Fall",FALSE,FALSE,27,285,16,2,5,2,16,1,3,0,2,4,3,2,23,14.4,6.8,60,3,101.95,TRUE,FALSE,FALSE,FALSE
